programme_id,ref,field,original_url,resolved_url
693,1MD1045Sermon22.01.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
693,1MD1045Sermon22.01.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
694,1MD1048Sermon29.01.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
694,1MD1048Sermon29.01.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
700,1MD1052Sermon05.02.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
700,1MD1052Sermon05.02.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
701,1MD1055Sermon12.02.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
701,1MD1055Sermon12.02.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
702,1MD1058Sermon19.02.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
702,1MD1058Sermon19.02.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
705,1MD1061Sermon26.02.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
705,1MD1061Sermon26.02.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
708,1MD1064Sermon04.03.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
708,1MD1064Sermon04.03.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
709,1MD1068Sermon11.03.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
709,1MD1068Sermon11.03.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
714,1MD1071Sermon18.03.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
714,1MD1071Sermon18.03.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
715,1MD1074Sermon25.03.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
715,1MD1074Sermon25.03.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
716,1MD1082Sermon08.04.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
716,1MD1082Sermon08.04.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
719,1MD1079Sermon01.04.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
719,1MD1079Sermon01.04.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
720,1MD1085Sermon15.04.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
720,1MD1085Sermon15.04.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
721,1MD1118Sermon22.04.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
721,1MD1118Sermon22.04.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
724,1MD1121Sermon29.04.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
724,1MD1121Sermon29.04.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
725,1MD1124Sermon06.05.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
725,1MD1124Sermon06.05.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
726,1MD1127Sermon13.05.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
726,1MD1127Sermon13.05.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
730,1MD1130Sermon20.05.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
730,1MD1130Sermon20.05.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
731,1MD1133Sermon27.05.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
731,1MD1133Sermon27.05.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
732,1MD1136Sermon03.06.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
732,1MD1136Sermon03.06.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
733,1MD1139Sermon10.06.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
733,1MD1139Sermon10.06.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
735,1MD1151Sermon17.06.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
735,1MD1151Sermon17.06.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
736,1MD1154Sermon24.06.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
736,1MD1154Sermon24.06.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-04-2012/to/24-06-2012/time/pm/
737,1MD1157Sermon01.07.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
737,1MD1157Sermon01.07.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
738,1MD1160Sermon08.07.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
738,1MD1160Sermon08.07.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
740,1MD1169Sermon15.07.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
740,1MD1169Sermon15.07.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
745,1MD1187Sermon22.07.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
745,1MD1187Sermon22.07.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
753,1MD1190Sermon29.07.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
753,1MD1190Sermon29.07.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
760,1MD196Sermon05.08.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
760,1MD196Sermon05.08.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
763,1MD1199Sermon12.08.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
763,1MD1199Sermon12.08.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
769,1MD1202Sermon26.08.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
769,1MD1202Sermon26.08.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
776,1MD1205flv1000MasterSermon23.09.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
776,1MD1205flv1000MasterSermon23.09.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
800,1MD1208Sermon30.09.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
800,1MD1208Sermon30.09.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2012/to/30-09-2012/time/pm/
806,1MD1211Sermon07.10.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
806,1MD1211Sermon07.10.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
807,1MD1214Sermon14.10.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
807,1MD1214Sermon14.10.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
813,1MD1417Sermon28.10.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
813,1MD1417Sermon28.10.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
819,1MD1421MasterSermon04.11.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
819,1MD1421MasterSermon04.11.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
820,1MD1422MasterSermon11.11.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
820,1MD1422MasterSermon11.11.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
825,1MD1425Sermon18.11.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
825,1MD1425Sermon18.11.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
828,1MD1428Sermon25.11.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
828,1MD1428Sermon25.11.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
830,"1MD1431flv1000MasterSermon02.12.12,",transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
830,"1MD1431flv1000MasterSermon02.12.12,",audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
837,1MD1435MasterSermon23.12.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
837,1MD1435MasterSermon23.12.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
838,1MD1437Sermon30.12.12 ,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
838,1MD1437Sermon30.12.12 ,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/07-10-2012/to/30-12-2012/time/pm/
840,1MD1441Sermon06.01.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
840,1MD1441Sermon06.01.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
843,1MD1444flv1000MasterSermon13.01.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
843,1MD1444flv1000MasterSermon13.01.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
846,1MD1447Sermon20.01.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
846,1MD1447Sermon20.01.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
847,1MD1450flv1000MasterSermon27.01.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
847,1MD1450flv1000MasterSermon27.01.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
850,1MD1467flv1000MasterSermon03.02.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
850,1MD1467flv1000MasterSermon03.02.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
853,1MD1470Sermon10.02.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
853,1MD1470Sermon10.02.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
856,1MD1473Sermon17.02.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
856,1MD1473Sermon17.02.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
859,1MD1476Sermon24.02.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
859,1MD1476Sermon24.02.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
862,1MD1479flv1000MasterSermon03.03.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
862,1MD1479flv1000MasterSermon03.03.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
865,1MD1482flv1000MasterSermon10.03.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
865,1MD1482flv1000MasterSermon10.03.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
868,1MD1485Sermon17.03.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
868,1MD1485Sermon17.03.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
871,1MD1488Sermon24.03.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
871,1MD1488Sermon24.03.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
876,MD1491Sermon31.03.13,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
876,MD1491Sermon31.03.13,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/06-01-2013/to/31-03-2013/time/pm/
879,1MD1494flv1000MasterSermon14.04.13(2),transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/14-04-2013/to/30-06-2013/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/14-04-2013/to/30-06-2013/time/pm/
